Year,State_x,State Code,County_x,County Code,Population,Population_filled,State_CD,County_y,State_y,Deaths,state,name,MME,transaction_year,fips
1990,Oklahoma,40,"Caddo County, OK",40015,29421.0,29421.0,OK,,,,,,,,
1990,Oklahoma,40,"Canadian County, OK",40017,74662.0,74662.0,OK,,,,,,,,
1990,Oklahoma,40,"Carter County, OK",40019,42899.0,42899.0,OK,,,,,,,,
1990,Oklahoma,40,"Cherokee County, OK",40021,34170.0,34170.0,OK,,,,,,,,
1990,Oklahoma,40,"Choctaw County, OK",40023,15317.0,15317.0,OK,,,,,,,,
1990,Oklahoma,40,"Cimarron County, OK",40025,3294.0,3294.0,OK,,,,,,,,
1990,Oklahoma,40,"Cleveland County, OK",40027,174716.0,174716.0,OK,,,,,,,,
1990,Oklahoma,40,"Coal County, OK",40029,5740.0,5740.0,OK,,,,,,,,
1990,Oklahoma,40,"Comanche County, OK",40031,111473.0,111473.0,OK,,,,,,,,
1990,Oklahoma,40,"Bryan County, OK",40013,32143.0,32143.0,OK,,,,,,,,
1990,Oklahoma,40,"Cotton County, OK",40033,6639.0,6639.0,OK,,,,,,,,
1990,Oklahoma,40,"Creek County, OK",40037,60813.0,60813.0,OK,,,,,,,,
1990,Oklahoma,40,"Custer County, OK",40039,26814.0,26814.0,OK,,,,,,,,
1990,Oklahoma,40,"Delaware County, OK",40041,28134.0,28134.0,OK,,,,,,,,
1990,Oklahoma,40,"Dewey County, OK",40043,5537.0,5537.0,OK,,,,,,,,
1990,Oklahoma,40,"Ellis County, OK",40045,4469.0,4469.0,OK,,,,,,,,
1990,Oklahoma,40,"Garfield County, OK",40047,56686.0,56686.0,OK,,,,,,,,
1990,Oklahoma,40,"Garvin County, OK",40049,26578.0,26578.0,OK,,,,,,,,
1990,Oklahoma,40,"Grady County, OK",40051,41660.0,41660.0,OK,,,,,,,,
1990,Oklahoma,40,"Grant County, OK",40053,5677.0,5677.0,OK,,,,,,,,
1990,Oklahoma,40,"Craig County, OK",40035,14069.0,14069.0,OK,,,,,,,,
1990,Oklahoma,40,"Blaine County, OK",40011,11453.0,11453.0,OK,,,,,,,,
1990,Oklahoma,40,"Beckham County, OK",40009,18770.0,18770.0,OK,,,,,,,,
1990,Oklahoma,40,"Beaver County, OK",40007,5982.0,5982.0,OK,,,,,,,,
1990,Oklahoma,40,"Adair County, OK",40001,18444.0,18444.0,OK,,,,,,,,
1990,Oklahoma,40,"Alfalfa County, OK",40003,6384.0,6384.0,OK,,,,,,,,
1990,Oklahoma,40,"Atoka County, OK",40005,12773.0,12773.0,OK,,,,,,,,
1990,Oklahoma,40,"Greer County, OK",40055,6525.0,6525.0,OK,,,,,,,,
1990,Oklahoma,40,"Harmon County, OK",40057,3774.0,3774.0,OK,,,,,,,,
1990,Oklahoma,40,"Harper County, OK",40059,4050.0,4050.0,OK,,,,,,,,
1990,Oklahoma,40,"Haskell County, OK",40061,10960.0,10960.0,OK,,,,,,,,
1990,Oklahoma,40,"Osage County, OK",40113,41603.0,41603.0,OK,,,,,,,,
1990,Oklahoma,40,"Ottawa County, OK",40115,30615.0,30615.0,OK,,,,,,,,
1990,Oklahoma,40,"Pawnee County, OK",40117,15552.0,15552.0,OK,,,,,,,,
1990,Oklahoma,40,"Payne County, OK",40119,61496.0,61496.0,OK,,,,,,,,
1990,Oklahoma,40,"Pittsburg County, OK",40121,40978.0,40978.0,OK,,,,,,,,
1990,Oklahoma,40,"Pontotoc County, OK",40123,34112.0,34112.0,OK,,,,,,,,
1990,Oklahoma,40,"Pottawatomie County, OK",40125,58809.0,58809.0,OK,,,,,,,,
1990,Oklahoma,40,"Pushmataha County, OK",40127,10975.0,10975.0,OK,,,,,,,,
1990,Oklahoma,40,"Roger Mills County, OK",40129,4113.0,4113.0,OK,,,,,,,,
1990,Oklahoma,40,"Okmulgee County, OK",40111,36478.0,36478.0,OK,,,,,,,,
1990,Oklahoma,40,"Rogers County, OK",40131,55357.0,55357.0,OK,,,,,,,,
1990,Oklahoma,40,"Sequoyah County, OK",40135,33866.0,33866.0,OK,,,,,,,,
1990,Oklahoma,40,"Stephens County, OK",40137,42193.0,42193.0,OK,,,,,,,,
1990,Oklahoma,40,"Texas County, OK",40139,16460.0,16460.0,OK,,,,,,,,
1990,Oklahoma,40,"Tillman County, OK",40141,10323.0,10323.0,OK,,,,,,,,
1990,Oklahoma,40,"Tulsa County, OK",40143,505289.0,505289.0,OK,,,,,,,,
1990,Oklahoma,40,"Wagoner County, OK",40145,48027.0,48027.0,OK,,,,,,,,
1990,Oklahoma,40,"Washington County, OK",40147,48338.0,48338.0,OK,,,,,,,,
1990,Oklahoma,40,"Washita County, OK",40149,11445.0,11445.0,OK,,,,,,,,
1990,Oklahoma,40,"Woods County, OK",40151,9107.0,9107.0,OK,,,,,,,,
1990,Oklahoma,40,"Seminole County, OK",40133,25308.0,25308.0,OK,,,,,,,,
1990,Oklahoma,40,"Oklahoma County, OK",40109,600398.0,600398.0,OK,,,,,,,,
1990,Oklahoma,40,"Okfuskee County, OK",40107,11581.0,11581.0,OK,,,,,,,,
1990,Oklahoma,40,"Nowata County, OK",40105,9956.0,9956.0,OK,,,,,,,,
1990,Oklahoma,40,"Hughes County, OK",40063,12976.0,12976.0,OK,,,,,,,,
1990,Oklahoma,40,"Jackson County, OK",40065,28638.0,28638.0,OK,,,,,,,,
1990,Oklahoma,40,"Jefferson County, OK",40067,7012.0,7012.0,OK,,,,,,,,
1990,Oklahoma,40,"Johnston County, OK",40069,10030.0,10030.0,OK,,,,,,,,
1990,Oklahoma,40,"Kay County, OK",40071,48029.0,48029.0,OK,,,,,,,,
1990,Oklahoma,40,"Kingfisher County, OK",40073,13177.0,13177.0,OK,,,,,,,,
1990,Oklahoma,40,"Kiowa County, OK",40075,11337.0,11337.0,OK,,,,,,,,
1990,Oklahoma,40,"Latimer County, OK",40077,10364.0,10364.0,OK,,,,,,,,
1990,Oklahoma,40,"Le Flore County, OK",40079,43427.0,43427.0,OK,,,,,,,,
1990,Oklahoma,40,"Lincoln County, OK",40081,29123.0,29123.0,OK,,,,,,,,
1990,Oklahoma,40,"Logan County, OK",40083,29080.0,29080.0,OK,,,,,,,,
1990,Oklahoma,40,"Love County, OK",40085,7788.0,7788.0,OK,,,,,,,,
1990,Oklahoma,40,"McClain County, OK",40087,22873.0,22873.0,OK,,,,,,,,
1990,Oklahoma,40,"McCurtain County, OK",40089,33386.0,33386.0,OK,,,,,,,,
1990,Oklahoma,40,"McIntosh County, OK",40091,16770.0,16770.0,OK,,,,,,,,
1990,Oklahoma,40,"Major County, OK",40093,7999.0,7999.0,OK,,,,,,,,
1990,Oklahoma,40,"Marshall County, OK",40095,10847.0,10847.0,OK,,,,,,,,
1990,Oklahoma,40,"Mayes County, OK",40097,33440.0,33440.0,OK,,,,,,,,
1990,Oklahoma,40,"Murray County, OK",40099,11979.0,11979.0,OK,,,,,,,,
1990,Oklahoma,40,"Muskogee County, OK",40101,68153.0,68153.0,OK,,,,,,,,
1990,Oklahoma,40,"Noble County, OK",40103,11041.0,11041.0,OK,,,,,,,,
1990,Oklahoma,40,"Woodward County, OK",40153,18951.0,18951.0,OK,,,,,,,,
1990,Oregon,41,"Baker County, OR",41001,15433.0,15433.0,OR,,,,,,,,
1990,Oregon,41,"Benton County, OR",41003,71059.0,71059.0,OR,,,,,,,,
1990,Oregon,41,"Clackamas County, OR",41005,280862.0,280862.0,OR,,,,,,,,
1990,Oregon,41,"Tillamook County, OR",41057,21638.0,21638.0,OR,,,,,,,,
1990,Oregon,41,"Umatilla County, OR",41059,59433.0,59433.0,OR,,,,,,,,
1990,Oregon,41,"Union County, OR",41061,23674.0,23674.0,OR,,,,,,,,
1990,Oregon,41,"Wallowa County, OR",41063,6945.0,6945.0,OR,,,,,,,,
1990,Oregon,41,"Wasco County, OR",41065,21781.0,21781.0,OR,,,,,,,,
1990,Oregon,41,"Washington County, OR",41067,315469.0,315469.0,OR,,,,,,,,
1990,Oregon,41,"Wheeler County, OR",41069,1400.0,1400.0,OR,,,,,,,,
1990,Oregon,41,"Yamhill County, OR",41071,65999.0,65999.0,OR,,,,,,,,
1990,Oregon,41,"Sherman County, OR",41055,1924.0,1924.0,OR,,,,,,,,
1990,Oregon,41,"Polk County, OR",41053,49924.0,49924.0,OR,,,,,,,,
1990,Oregon,41,"Morrow County, OR",41049,7618.0,7618.0,OR,,,,,,,,
1990,Oregon,41,"Clatsop County, OR",41007,33436.0,33436.0,OR,,,,,,,,
1990,Oregon,41,"Columbia County, OR",41009,37809.0,37809.0,OR,,,,,,,,
1990,Oregon,41,"Coos County, OR",41011,60441.0,60441.0,OR,,,,,,,,
1990,Oregon,41,"Crook County, OR",41013,14258.0,14258.0,OR,,,,,,,,
1990,Oregon,41,"Curry County, OR",41015,19449.0,19449.0,OR,,,,,,,,
1990,Oregon,41,"Deschutes County, OR",41017,76053.0,76053.0,OR,,,,,,,,
1990,Oregon,41,"Douglas County, OR",41019,95050.0,95050.0,OR,,,,,,,,
1990,Oregon,41,"Gilliam County, OR",41021,1719.0,1719.0,OR,,,,,,,,
1990,Oregon,41,"Grant County, OR",41023,7870.0,7870.0,OR,,,,,,,,
1990,Oregon,41,"Harney County, OR",41025,7068.0,7068.0,OR,,,,,,,,
1990,Oregon,41,"Hood River County, OR",41027,16960.0,16960.0,OR,,,,,,,,
1990,Oregon,41,"Jackson County, OR",41029,147392.0,147392.0,OR,,,,,,,,
1990,Oregon,41,"Jefferson County, OR",41031,13853.0,13853.0,OR,,,,,,,,
1990,Oregon,41,"Josephine County, OR",41033,62985.0,62985.0,OR,,,,,,,,
1990,Oregon,41,"Klamath County, OR",41035,57948.0,57948.0,OR,,,,,,,,
1990,Oregon,41,"Lake County, OR",41037,7182.0,7182.0,OR,,,,,,,,
1990,Oregon,41,"Lane County, OR",41039,284261.0,284261.0,OR,,,,,,,,
1990,Oregon,41,"Lincoln County, OR",41041,39075.0,39075.0,OR,,,,,,,,
1990,Oregon,41,"Linn County, OR",41043,91690.0,91690.0,OR,,,,,,,,
1990,Oregon,41,"Malheur County, OR",41045,26162.0,26162.0,OR,,,,,,,,
1990,Oregon,41,"Marion County, OR",41047,229938.0,229938.0,OR,,,,,,,,
1990,Oregon,41,"Multnomah County, OR",41051,586617.0,586617.0,OR,,,,,,,,
1990,Washington,53,"Lincoln County, WA",53043,8882.0,8882.0,WA,,,,,,,,
1990,Washington,53,"Mason County, WA",53045,38683.0,38683.0,WA,,,,,,,,
1990,Washington,53,"Okanogan County, WA",53047,33424.0,33424.0,WA,,,,,,,,
1990,Washington,53,"Pacific County, WA",53049,18961.0,18961.0,WA,,,,,,,,
1990,Washington,53,"Pend Oreille County, WA",53051,8924.0,8924.0,WA,,,,,,,,
1990,Washington,53,"Pierce County, WA",53053,590519.0,590519.0,WA,,,,,,,,
1990,Washington,53,"San Juan County, WA",53055,10171.0,10171.0,WA,,,,,,,,
1990,Washington,53,"Skagit County, WA",53057,80457.0,80457.0,WA,,,,,,,,
1990,Washington,53,"Skamania County, WA",53059,8326.0,8326.0,WA,,,,,,,,
1990,Washington,53,"Lewis County, WA",53041,59546.0,59546.0,WA,,,,,,,,
1990,Washington,53,"Snohomish County, WA",53061,471080.0,471080.0,WA,,,,,,,,
1990,Washington,53,"Stevens County, WA",53065,31101.0,31101.0,WA,,,,,,,,
1990,Washington,53,"Thurston County, WA",53067,163014.0,163014.0,WA,,,,,,,,
1990,Washington,53,"Wahkiakum County, WA",53069,3330.0,3330.0,WA,,,,,,,,
1990,Washington,53,"Walla Walla County, WA",53071,48534.0,48534.0,WA,,,,,,,,
1990,Washington,53,"Whatcom County, WA",53073,129111.0,129111.0,WA,,,,,,,,
1990,Washington,53,"Whitman County, WA",53075,38857.0,38857.0,WA,,,,,,,,
1990,Washington,53,"Yakima County, WA",53077,189454.0,189454.0,WA,,,,,,,,
1990,Washington,53,"Spokane County, WA",53063,363029.0,363029.0,WA,,,,,,,,
1990,Washington,53,"Klickitat County, WA",53039,16665.0,16665.0,WA,,,,,,,,
1990,Washington,53,"Kittitas County, WA",53037,26859.0,26859.0,WA,,,,,,,,
1990,Washington,53,"Kitsap County, WA",53035,191879.0,191879.0,WA,,,,,,,,
1990,Washington,53,"Adams County, WA",53001,13636.0,13636.0,WA,,,,,,,,
1990,Washington,53,"Asotin County, WA",53003,17666.0,17666.0,WA,,,,,,,,
1990,Washington,53,"Benton County, WA",53005,113583.0,113583.0,WA,,,,,,,,
1990,Washington,53,"Chelan County, WA",53007,52476.0,52476.0,WA,,,,,,,,
1990,Washington,53,"Clallam County, WA",53009,56525.0,56525.0,WA,,,,,,,,
1990,Washington,53,"Clark County, WA",53011,240883.0,240883.0,WA,,,,,,,,
1990,Washington,53,"Columbia County, WA",53013,4020.0,4020.0,WA,,,,,,,,
1990,Washington,53,"Cowlitz County, WA",53015,82478.0,82478.0,WA,,,,,,,,
1990,Washington,53,"Douglas County, WA",53017,26389.0,26389.0,WA,,,,,,,,
1990,Washington,53,"Ferry County, WA",53019,6329.0,6329.0,WA,,,,,,,,
1990,Washington,53,"Franklin County, WA",53021,37748.0,37748.0,WA,,,,,,,,
1990,Washington,53,"Garfield County, WA",53023,2248.0,2248.0,WA,,,,,,,,
1990,Washington,53,"Grant County, WA",53025,55085.0,55085.0,WA,,,,,,,,
1990,Washington,53,"Grays Harbor County, WA",53027,64397.0,64397.0,WA,,,,,,,,
1990,Washington,53,"Island County, WA",53029,60907.0,60907.0,WA,,,,,,,,
1990,Washington,53,"Jefferson County, WA",53031,20659.0,20659.0,WA,,,,,,,,
1990,Washington,53,"King County, WA",53033,1517208.0,1517208.0,WA,,,,,,,,
1990,Idaho,16,"Camas County, ID",16025,739.0,739.0,ID,,,,,,,,
1990,Idaho,16,"Canyon County, ID",16027,90676.0,90676.0,ID,,,,,,,,
1990,Idaho,16,"Caribou County, ID",16029,6958.0,6958.0,ID,,,,,,,,
1990,Idaho,16,"Cassia County, ID",16031,19601.0,19601.0,ID,,,,,,,,
1990,Idaho,16,"Clark County, ID",16033,760.0,760.0,ID,,,,,,,,
1990,Idaho,16,"Clearwater County, ID",16035,8485.0,8485.0,ID,,,,,,,,
1990,Idaho,16,"Custer County, ID",16037,4164.0,4164.0,ID,,,,,,,,
1990,Idaho,16,"Elmore County, ID",16039,21301.0,21301.0,ID,,,,,,,,
1990,Idaho,16,"Franklin County, ID",16041,9259.0,9259.0,ID,,,,,,,,
1990,Idaho,16,"Butte County, ID",16023,2912.0,2912.0,ID,,,,,,,,
1990,Idaho,16,"Fremont County, ID",16043,10939.0,10939.0,ID,,,,,,,,
1990,Idaho,16,"Gooding County, ID",16047,11667.0,11667.0,ID,,,,,,,,
1990,Idaho,16,"Idaho County, ID",16049,13830.0,13830.0,ID,,,,,,,,
1990,Idaho,16,"Jefferson County, ID",16051,16589.0,16589.0,ID,,,,,,,,
1990,Idaho,16,"Jerome County, ID",16053,15216.0,15216.0,ID,,,,,,,,
1990,Idaho,16,"Kootenai County, ID",16055,70443.0,70443.0,ID,,,,,,,,
1990,Idaho,16,"Latah County, ID",16057,30714.0,30714.0,ID,,,,,,,,
1990,Idaho,16,"Lemhi County, ID",16059,6926.0,6926.0,ID,,,,,,,,
1990,Idaho,16,"Lewis County, ID",16061,3515.0,3515.0,ID,,,,,,,,
1990,Idaho,16,"Lincoln County, ID",16063,3349.0,3349.0,ID,,,,,,,,
1990,Idaho,16,"Gem County, ID",16045,11937.0,11937.0,ID,,,,,,,,
1990,Idaho,16,"Boundary County, ID",16021,8345.0,8345.0,ID,,,,,,,,
1990,Idaho,16,"Bonneville County, ID",16019,72608.0,72608.0,ID,,,,,,,,
1990,Idaho,16,"Bonner County, ID",16017,26767.0,26767.0,ID,,,,,,,,
1990,Idaho,16,"Ada County, ID",16001,207722.0,207722.0,ID,,,,,,,,
1990,Idaho,16,"Adams County, ID",16003,3257.0,3257.0,ID,,,,,,,,
1990,Idaho,16,"Bannock County, ID",16005,66258.0,66258.0,ID,,,,,,,,
1990,Idaho,16,"Bear Lake County, ID",16007,6082.0,6082.0,ID,,,,,,,,
1990,Idaho,16,"Benewah County, ID",16009,7944.0,7944.0,ID,,,,,,,,
1990,Idaho,16,"Bingham County, ID",16011,37603.0,37603.0,ID,,,,,,,,
1990,Idaho,16,"Blaine County, ID",16013,13791.0,13791.0,ID,,,,,,,,
1990,Idaho,16,"Boise County, ID",16015,3568.0,3568.0,ID,,,,,,,,
1990,Idaho,16,"Madison County, ID",16065,23823.0,23823.0,ID,,,,,,,,
1990,Idaho,16,"Minidoka County, ID",16067,19383.0,19383.0,ID,,,,,,,,
1990,Idaho,16,"Oneida County, ID",16071,3513.0,3513.0,ID,,,,,,,,
1990,Idaho,16,"Owyhee County, ID",16073,8413.0,8413.0,ID,,,,,,,,
1990,Idaho,16,"Payette County, ID",16075,16433.0,16433.0,ID,,,,,,,,
1990,Idaho,16,"Power County, ID",16077,7054.0,7054.0,ID,,,,,,,,
1990,Idaho,16,"Shoshone County, ID",16079,13973.0,13973.0,ID,,,,,,,,
1990,Idaho,16,"Teton County, ID",16081,3458.0,3458.0,ID,,,,,,,,
1990,Idaho,16,"Twin Falls County, ID",16083,53817.0,53817.0,ID,,,,,,,,
1990,Idaho,16,"Valley County, ID",16085,6142.0,6142.0,ID,,,,,,,,
1990,Idaho,16,"Washington County, ID",16087,8590.0,8590.0,ID,,,,,,,,
1990,Idaho,16,"Nez Perce County, ID",16069,33860.0,33860.0,ID,,,,,,,,
1991,Oklahoma,40,"Garvin County, OK",40049,26592.0,26592.0,OK,,,,,,,,
1991,Oklahoma,40,"Blaine County, OK",40011,11655.0,11655.0,OK,,,,,,,,
1991,Oklahoma,40,"Bryan County, OK",40013,32335.0,32335.0,OK,,,,,,,,
1991,Oklahoma,40,"Caddo County, OK",40015,29072.0,29072.0,OK,,,,,,,,
1991,Oklahoma,40,"Canadian County, OK",40017,75871.0,75871.0,OK,,,,,,,,
1991,Oklahoma,40,"Carter County, OK",40019,42833.0,42833.0,OK,,,,,,,,
1991,Oklahoma,40,"Cherokee County, OK",40021,35074.0,35074.0,OK,,,,,,,,
1991,Oklahoma,40,"Choctaw County, OK",40023,15302.0,15302.0,OK,,,,,,,,
1991,Oklahoma,40,"Cimarron County, OK",40025,3239.0,3239.0,OK,,,,,,,,
1991,Oklahoma,40,"Cleveland County, OK",40027,177804.0,177804.0,OK,,,,,,,,
1991,Oklahoma,40,"Beckham County, OK",40009,18789.0,18789.0,OK,,,,,,,,
1991,Oklahoma,40,"Coal County, OK",40029,5658.0,5658.0,OK,,,,,,,,
1991,Oklahoma,40,"Cotton County, OK",40033,6442.0,6442.0,OK,,,,,,,,
1991,Oklahoma,40,"Craig County, OK",40035,14087.0,14087.0,OK,,,,,,,,
1991,Oklahoma,40,"Creek County, OK",40037,61554.0,61554.0,OK,,,,,,,,
1991,Oklahoma,40,"Custer County, OK",40039,26557.0,26557.0,OK,,,,,,,,
1991,Oklahoma,40,"Delaware County, OK",40041,28630.0,28630.0,OK,,,,,,,,
1991,Oklahoma,40,"Dewey County, OK",40043,5469.0,5469.0,OK,,,,,,,,
1991,Oklahoma,40,"Ellis County, OK",40045,4396.0,4396.0,OK,,,,,,,,
1991,Oklahoma,40,"Garfield County, OK",40047,56486.0,56486.0,OK,,,,,,,,
1991,Oklahoma,40,"Comanche County, OK",40031,111454.0,111454.0,OK,,,,,,,,
1991,Oklahoma,40,"Beaver County, OK",40007,5969.0,5969.0,OK,,,,,,,,
1991,Oklahoma,40,"Atoka County, OK",40005,12866.0,12866.0,OK,,,,,,,,
1991,Oklahoma,40,"Alfalfa County, OK",40003,6367.0,6367.0,OK,,,,,,,,
1991,Oklahoma,40,"Adair County, OK",40001,18844.0,18844.0,OK,,,,,,,,
1991,Oklahoma,40,"Grady County, OK",40051,41673.0,41673.0,OK,,,,,,,,
1991,Oklahoma,40,"Grant County, OK",40053,5570.0,5570.0,OK,,,,,,,,
1991,Oklahoma,40,"Harmon County, OK",40057,3713.0,3713.0,OK,,,,,,,,
1991,Oklahoma,40,"Oklahoma County, OK",40109,606535.0,606535.0,OK,,,,,,,,
1991,Oklahoma,40,"Okmulgee County, OK",40111,36607.0,36607.0,OK,,,,,,,,
1991,Oklahoma,40,"Osage County, OK",40113,41861.0,41861.0,OK,,,,,,,,
1991,Oklahoma,40,"Ottawa County, OK",40115,30702.0,30702.0,OK,,,,,,,,
1991,Oklahoma,40,"Pawnee County, OK",40117,15503.0,15503.0,OK,,,,,,,,
1991,Oklahoma,40,"Payne County, OK",40119,61789.0,61789.0,OK,,,,,,,,
1991,Oklahoma,40,"Pittsburg County, OK",40121,41583.0,41583.0,OK,,,,,,,,
1991,Oklahoma,40,"Pontotoc County, OK",40123,34080.0,34080.0,OK,,,,,,,,
1991,Oklahoma,40,"Pottawatomie County, OK",40125,59002.0,59002.0,OK,,,,,,,,
1991,Oklahoma,40,"Okfuskee County, OK",40107,11374.0,11374.0,OK,,,,,,,,
1991,Oklahoma,40,"Pushmataha County, OK",40127,10992.0,10992.0,OK,,,,,,,,
1991,Oklahoma,40,"Rogers County, OK",40131,56412.0,56412.0,OK,,,,,,,,
1991,Oklahoma,40,"Seminole County, OK",40133,24994.0,24994.0,OK,,,,,,,,
1991,Oklahoma,40,"Sequoyah County, OK",40135,34149.0,34149.0,OK,,,,,,,,
1991,Oklahoma,40,"Stephens County, OK",40137,42790.0,42790.0,OK,,,,,,,,
1991,Oklahoma,40,"Texas County, OK",40139,16388.0,16388.0,OK,,,,,,,,
1991,Oklahoma,40,"Tillman County, OK",40141,10231.0,10231.0,OK,,,,,,,,
1991,Oklahoma,40,"Tulsa County, OK",40143,514116.0,514116.0,OK,,,,,,,,
1991,Oklahoma,40,"Wagoner County, OK",40145,48712.0,48712.0,OK,,,,,,,,
1991,Oklahoma,40,"Washington County, OK",40147,48850.0,48850.0,OK,,,,,,,,
1991,Oklahoma,40,"Roger Mills County, OK",40129,4081.0,4081.0,OK,,,,,,,,
1991,Oklahoma,40,"Nowata County, OK",40105,9935.0,9935.0,OK,,,,,,,,
1991,Oklahoma,40,"Noble County, OK",40103,11109.0,11109.0,OK,,,,,,,,
1991,Oklahoma,40,"Muskogee County, OK",40101,68424.0,68424.0,OK,,,,,,,,
1991,Oklahoma,40,"Harper County, OK",40059,3967.0,3967.0,OK,,,,,,,,
1991,Oklahoma,40,"Haskell County, OK",40061,10912.0,10912.0,OK,,,,,,,,
1991,Oklahoma,40,"Hughes County, OK",40063,12898.0,12898.0,OK,,,,,,,,
1991,Oklahoma,40,"Jackson County, OK",40065,28479.0,28479.0,OK,,,,,,,,
1991,Oklahoma,40,"Jefferson County, OK",40067,7020.0,7020.0,OK,,,,,,,,
1991,Oklahoma,40,"Johnston County, OK",40069,9987.0,9987.0,OK,,,,,,,,
1991,Oklahoma,40,"Kay County, OK",40071,48321.0,48321.0,OK,,,,,,,,
1991,Oklahoma,40,"Kingfisher County, OK",40073,13093.0,13093.0,OK,,,,,,,,
1991,Oklahoma,40,"Kiowa County, OK",40075,11150.0,11150.0,OK,,,,,,,,
1991,Oklahoma,40,"Latimer County, OK",40077,10678.0,10678.0,OK,,,,,,,,
1991,Oklahoma,40,"Le Flore County, OK",40079,43682.0,43682.0,OK,,,,,,,,
1991,Oklahoma,40,"Lincoln County, OK",40081,29358.0,29358.0,OK,,,,,,,,
1991,Oklahoma,40,"Logan County, OK",40083,29549.0,29549.0,OK,,,,,,,,
1991,Oklahoma,40,"Love County, OK",40085,7921.0,7921.0,OK,,,,,,,,
1991,Oklahoma,40,"McClain County, OK",40087,23152.0,23152.0,OK,,,,,,,,
1991,Oklahoma,40,"McCurtain County, OK",40089,33217.0,33217.0,OK,,,,,,,,
1991,Oklahoma,40,"McIntosh County, OK",40091,16904.0,16904.0,OK,,,,,,,,
1991,Oklahoma,40,"Major County, OK",40093,7864.0,7864.0,OK,,,,,,,,
1991,Oklahoma,40,"Marshall County, OK",40095,11059.0,11059.0,OK,,,,,,,,
1991,Oklahoma,40,"Mayes County, OK",40097,33869.0,33869.0,OK,,,,,,,,
1991,Oklahoma,40,"Murray County, OK",40099,12050.0,12050.0,OK,,,,,,,,
1991,Oklahoma,40,"Washita County, OK",40149,11464.0,11464.0,OK,,,,,,,,
1991,Oklahoma,40,"Woods County, OK",40151,9078.0,9078.0,OK,,,,,,,,
1991,Oklahoma,40,"Woodward County, OK",40153,18864.0,18864.0,OK,,,,,,,,
1991,Oregon,41,"Baker County, OR",41001,15581.0,15581.0,OR,,,,,,,,
1991,Oregon,41,"Polk County, OR",41053,51329.0,51329.0,OR,,,,,,,,
1991,Oregon,41,"Sherman County, OR",41055,1928.0,1928.0,OR,,,,,,,,
1991,Oregon,41,"Tillamook County, OR",41057,21991.0,21991.0,OR,,,,,,,,
1991,Oregon,41,"Umatilla County, OR",41059,60439.0,60439.0,OR,,,,,,,,
1991,Oregon,41,"Union County, OR",41061,23961.0,23961.0,OR,,,,,,,,
1991,Oregon,41,"Wallowa County, OR",41063,7142.0,7142.0,OR,,,,,,,,
1991,Oregon,41,"Wasco County, OR",41065,22182.0,22182.0,OR,,,,,,,,
1991,Oregon,41,"Washington County, OR",41067,330646.0,330646.0,OR,,,,,,,,
1991,Oregon,41,"Wheeler County, OR",41069,1439.0,1439.0,OR,,,,,,,,
1991,Oregon,41,"Yamhill County, OR",41071,67818.0,67818.0,OR,,,,,,,,
1991,Oregon,41,"Multnomah County, OR",41051,598286.0,598286.0,OR,,,,,,,,
1991,Oklahoma,40,"Greer County, OK",40055,6384.0,6384.0,OK,,,,,,,,
1991,Oregon,41,"Morrow County, OR",41049,8028.0,8028.0,OR,,,,,,,,
1991,Oregon,41,"Malheur County, OR",41045,26887.0,26887.0,OR,,,,,,,,
1991,Oregon,41,"Benton County, OR",41003,71507.0,71507.0,OR,,,,,,,,
1991,Oregon,41,"Clackamas County, OR",41005,288877.0,288877.0,OR,,,,,,,,
1991,Oregon,41,"Clatsop County, OR",41007,33852.0,33852.0,OR,,,,,,,,
1991,Oregon,41,"Columbia County, OR",41009,38476.0,38476.0,OR,,,,,,,,
1991,Oregon,41,"Coos County, OR",41011,61062.0,61062.0,OR,,,,,,,,
1991,Oregon,41,"Crook County, OR",41013,14811.0,14811.0,OR,,,,,,,,
1991,Oregon,41,"Curry County, OR",41015,19660.0,19660.0,OR,,,,,,,,
1991,Oregon,41,"Deschutes County, OR",41017,80456.0,80456.0,OR,,,,,,,,
1991,Oregon,41,"Douglas County, OR",41019,95633.0,95633.0,OR,,,,,,,,
1991,Oregon,41,"Gilliam County, OR",41021,1706.0,1706.0,OR,,,,,,,,
1991,Oregon,41,"Grant County, OR",41023,7993.0,7993.0,OR,,,,,,,,
1991,Oregon,41,"Harney County, OR",41025,7028.0,7028.0,OR,,,,,,,,
1991,Oregon,41,"Hood River County, OR",41027,17014.0,17014.0,OR,,,,,,,,
1991,Oregon,41,"Jackson County, OR",41029,150956.0,150956.0,OR,,,,,,,,
1991,Oregon,41,"Jefferson County, OR",41031,14366.0,14366.0,OR,,,,,,,,
1991,Oregon,41,"Josephine County, OR",41033,64575.0,64575.0,OR,,,,,,,,
1991,Oregon,41,"Klamath County, OR",41035,58285.0,58285.0,OR,,,,,,,,
1991,Oregon,41,"Lake County, OR",41037,7165.0,7165.0,OR,,,,,,,,
1991,Oregon,41,"Lane County, OR",41039,288490.0,288490.0,OR,,,,,,,,
1991,Oregon,41,"Lincoln County, OR",41041,39920.0,39920.0,OR,,,,,,,,
1991,Oregon,41,"Linn County, OR",41043,93145.0,93145.0,OR,,,,,,,,
1991,Oregon,41,"Marion County, OR",41047,235873.0,235873.0,OR,,,,,,,,
1991,Washington,53,"Lincoln County, WA",53043,8983.0,8983.0,WA,,,,,,,,
