Year,State Code,County,County Code,Population,Deaths,Dosage
1990,MO,"St. Louis city, MO",29510,395857.0,,0.0
1990,MO,"Wright County, MO",29229,16772.0,,0.0
1990,MO,"Worth County, MO",29227,2436.0,,0.0
1990,MO,"Webster County, MO",29225,23794.0,,0.0
1990,MO,"Wayne County, MO",29223,11564.0,,0.0
1990,MO,"Reynolds County, MO",29179,6664.0,,0.0
1990,MO,"Ripley County, MO",29181,12348.0,,0.0
1990,MO,"St. Charles County, MO",29183,214434.0,,0.0
1990,MO,"St. Clair County, MO",29185,8462.0,,0.0
1990,MO,"Ste. Genevieve County, MO",29186,16087.0,,0.0
1990,MO,"St. Francois County, MO",29187,49013.0,,0.0
1990,MO,"St. Louis County, MO",29189,995198.0,,0.0
1990,MO,"Saline County, MO",29195,23499.0,,0.0
1990,MO,"Schuyler County, MO",29197,4242.0,,0.0
1990,MO,"Scotland County, MO",29199,4821.0,,0.0
1990,MO,"Scott County, MO",29201,39424.0,,0.0
1990,MO,"Shannon County, MO",29203,7610.0,,0.0
1990,MO,"Shelby County, MO",29205,6922.0,,0.0
1990,MO,"Stoddard County, MO",29207,28907.0,,0.0
1990,MO,"Stone County, MO",29209,19197.0,,0.0
1990,MO,"Sullivan County, MO",29211,6332.0,,0.0
1990,MO,"Taney County, MO",29213,25773.0,,0.0
1990,MO,"Texas County, MO",29215,21497.0,,0.0
1990,MO,"Vernon County, MO",29217,19050.0,,0.0
1990,MO,"Warren County, MO",29219,19616.0,,0.0
1990,MO,"Washington County, MO",29221,20472.0,,0.0
1990,TX,"Zavala County, TX",48507,12161.0,,0.0
1990,TX,"Zapata County, TX",48505,9339.0,,0.0
1990,TX,"Uvalde County, TX",48463,23320.0,,0.0
1990,TX,"Val Verde County, TX",48465,38562.0,,0.0
1990,TX,"Van Zandt County, TX",48467,38042.0,,0.0
1990,TX,"Victoria County, TX",48469,74604.0,,0.0
1990,TX,"Walker County, TX",48471,51020.0,,0.0
1990,TX,"Waller County, TX",48473,23507.0,,0.0
1990,TX,"Ward County, TX",48475,12976.0,,0.0
1990,TX,"Washington County, TX",48477,26162.0,,0.0
1990,TX,"Webb County, TX",48479,134430.0,,0.0
1990,TX,"Wharton County, TX",48481,39858.0,,0.0
1990,TX,"Wheeler County, TX",48483,5801.0,,0.0
1990,TX,"Wichita County, TX",48485,122323.0,,0.0
1990,TX,"Wilbarger County, TX",48487,15094.0,,0.0
1990,TX,"Willacy County, TX",48489,17699.0,,0.0
1990,TX,"Williamson County, TX",48491,140570.0,,0.0
1990,TX,"Wilson County, TX",48493,22803.0,,0.0
1990,TX,"Winkler County, TX",48495,8566.0,,0.0
1990,TX,"Wise County, TX",48497,34763.0,,0.0
1990,TX,"Wood County, TX",48499,29451.0,,0.0
1990,TX,"Yoakum County, TX",48501,8747.0,,0.0
1990,TX,"Young County, TX",48503,18000.0,,0.0
1990,TX,"Upton County, TX",48461,4379.0,,0.0
1990,MO,"Ray County, MO",29177,22004.0,,0.0
1990,TX,"Upshur County, TX",48459,31364.0,,0.0
1990,TX,"Trinity County, TX",48455,11459.0,,0.0
1990,TX,"Bastrop County, TX",48021,38260.0,,0.0
1990,TX,"Baylor County, TX",48023,4362.0,,0.0
1990,TX,"Bee County, TX",48025,25067.0,,0.0
1990,TX,"Bell County, TX",48027,191654.0,,0.0
1990,TX,"Bexar County, TX",48029,1187775.0,,0.0
1990,TX,"Blanco County, TX",48031,5964.0,,0.0
1990,TX,"Borden County, TX",48033,794.0,,0.0
1990,TX,"Bosque County, TX",48035,15131.0,,0.0
1990,TX,"Bowie County, TX",48037,81992.0,,0.0
1990,TX,"Bandera County, TX",48019,10629.0,,0.0
1990,TX,"Brazoria County, TX",48039,192644.0,,0.0
1990,TX,"Brewster County, TX",48043,8628.0,,0.0
1990,TX,"Briscoe County, TX",48045,1946.0,,0.0
1990,TX,"Brooks County, TX",48047,8175.0,,0.0
1990,TX,"Brown County, TX",48049,34317.0,,0.0
1990,TX,"Burleson County, TX",48051,13633.0,,0.0
1990,TX,"Burnet County, TX",48053,22654.0,,0.0
1990,TX,"Caldwell County, TX",48055,26277.0,,0.0
1990,TX,"Calhoun County, TX",48057,19065.0,,0.0
1990,TX,"Callahan County, TX",48059,11772.0,,0.0
1990,TX,"Brazos County, TX",48041,122352.0,,0.0
1990,TX,"Bailey County, TX",48017,7031.0,,0.0
1990,TX,"Austin County, TX",48015,19891.0,,0.0
1990,TX,"Atascosa County, TX",48013,30554.0,,0.0
1990,TX,"Anderson County, TX",48001,47980.0,,0.0
1990,TX,"Andrews County, TX",48003,14270.0,,0.0
1990,TX,"Angelina County, TX",48005,70037.0,,0.0
1990,TX,"Aransas County, TX",48007,17863.0,,0.0
1990,TX,"Archer County, TX",48009,7980.0,,0.0
1990,TX,"Armstrong County, TX",48011,2018.0,,0.0
1990,TX,"Cameron County, TX",48061,261728.0,,0.0
1990,TX,"Tyler County, TX",48457,16679.0,,0.0
1990,TX,"Camp County, TX",48063,9915.0,,0.0
1990,TX,"Cass County, TX",48067,29972.0,,0.0
1990,TX,"Martin County, TX",48317,4923.0,,0.0
1990,TX,"Mason County, TX",48319,3404.0,,0.0
1990,TX,"Matagorda County, TX",48321,36804.0,,0.0
1990,TX,"Maverick County, TX",48323,36712.0,,0.0
1990,TX,"Medina County, TX",48325,27422.0,,0.0
1990,TX,"Menard County, TX",48327,2224.0,,0.0
1990,TX,"Midland County, TX",48329,106701.0,,0.0
1990,TX,"Milam County, TX",48331,22914.0,,0.0
1990,TX,"Mills County, TX",48333,4519.0,,0.0
1990,TX,"Marion County, TX",48315,9946.0,,0.0
1990,TX,"Mitchell County, TX",48335,7948.0,,0.0
1990,TX,"Montgomery County, TX",48339,184066.0,,0.0
1990,TX,"Moore County, TX",48341,17846.0,,0.0
1990,TX,"Morris County, TX",48343,13108.0,,0.0
1990,TX,"Motley County, TX",48345,1515.0,,0.0
1990,TX,"Nacogdoches County, TX",48347,54882.0,,0.0
1990,TX,"Navarro County, TX",48349,39985.0,,0.0
1990,TX,"Newton County, TX",48351,13545.0,,0.0
1990,TX,"Nolan County, TX",48353,16530.0,,0.0
1990,TX,"Nueces County, TX",48355,291669.0,,0.0
1990,TX,"Montague County, TX",48337,17249.0,,0.0
1990,TX,"Madison County, TX",48313,10920.0,,0.0
1990,TX,"McMullen County, TX",48311,816.0,,0.0
1990,TX,"McLennan County, TX",48309,189736.0,,0.0
1990,TX,"Kimble County, TX",48267,4118.0,,0.0
1990,TX,"King County, TX",48269,354.0,,0.0
1990,TX,"Kinney County, TX",48271,3130.0,,0.0
1990,TX,"Kleberg County, TX",48273,30118.0,,0.0
1990,TX,"Knox County, TX",48275,4849.0,,0.0
1990,TX,"Lamar County, TX",48277,44034.0,,0.0
1990,TX,"Lamb County, TX",48279,15010.0,,0.0
1990,TX,"Lampasas County, TX",48281,13520.0,,0.0
1990,TX,"La Salle County, TX",48283,5272.0,,0.0
1990,TX,"Lavaca County, TX",48285,18640.0,,0.0
1990,TX,"Lee County, TX",48287,12811.0,,0.0
1990,TX,"Leon County, TX",48289,12659.0,,0.0
1990,TX,"Liberty County, TX",48291,52887.0,,0.0
1990,TX,"Limestone County, TX",48293,20935.0,,0.0
1990,TX,"Lipscomb County, TX",48295,3122.0,,0.0
1990,TX,"Live Oak County, TX",48297,9591.0,,0.0
1990,TX,"Llano County, TX",48299,11684.0,,0.0
1990,TX,"Loving County, TX",48301,105.0,,0.0
1990,TX,"Lubbock County, TX",48303,223144.0,,0.0
1990,TX,"Lynn County, TX",48305,6721.0,,0.0
1990,TX,"McCulloch County, TX",48307,8694.0,,0.0
1990,TX,"Ochiltree County, TX",48357,9113.0,,0.0
1990,TX,"Kerr County, TX",48265,36359.0,,0.0
1990,TX,"Oldham County, TX",48359,2273.0,,0.0
1990,TX,"Palo Pinto County, TX",48363,25048.0,,0.0
1990,TX,"Scurry County, TX",48415,18584.0,,0.0
1990,TX,"Shackelford County, TX",48417,3284.0,,0.0
1990,TX,"Shelby County, TX",48419,22063.0,,0.0
1990,TX,"Sherman County, TX",48421,2844.0,,0.0
1990,TX,"Smith County, TX",48423,151550.0,,0.0
1990,TX,"Somervell County, TX",48425,5272.0,,0.0
1990,TX,"Starr County, TX",48427,40805.0,,0.0
1990,TX,"Stephens County, TX",48429,8951.0,,0.0
1990,TX,"Sterling County, TX",48431,1431.0,,0.0
1990,TX,"Schleicher County, TX",48413,3033.0,,0.0
1990,TX,"Stonewall County, TX",48433,1995.0,,0.0
1990,TX,"Swisher County, TX",48437,8079.0,,0.0
1990,TX,"Tarrant County, TX",48439,1177220.0,,0.0
1990,TX,"Taylor County, TX",48441,119627.0,,0.0
1990,TX,"Terrell County, TX",48443,1378.0,,0.0
1990,TX,"Terry County, TX",48445,13174.0,,0.0
1990,TX,"Throckmorton County, TX",48447,1866.0,,0.0
1990,TX,"Titus County, TX",48449,24118.0,,0.0
1990,TX,"Tom Green County, TX",48451,98300.0,,0.0
1990,TX,"Travis County, TX",48453,581024.0,,0.0
1990,TX,"Sutton County, TX",48435,4122.0,,0.0
1990,TX,"San Saba County, TX",48411,5378.0,,0.0
1990,TX,"San Patricio County, TX",48409,58723.0,,0.0
1990,TX,"San Jacinto County, TX",48407,16387.0,,0.0
1990,TX,"Panola County, TX",48365,22053.0,,0.0
1990,TX,"Parker County, TX",48367,65281.0,,0.0
1990,TX,"Parmer County, TX",48369,9871.0,,0.0
1990,TX,"Pecos County, TX",48371,14627.0,,0.0
1990,TX,"Polk County, TX",48373,30648.0,,0.0
1990,TX,"Potter County, TX",48375,97908.0,,0.0
1990,TX,"Presidio County, TX",48377,6701.0,,0.0
1990,TX,"Rains County, TX",48379,6726.0,,0.0
1990,TX,"Randall County, TX",48381,89736.0,,0.0
1990,TX,"Reagan County, TX",48383,4479.0,,0.0
1990,TX,"Real County, TX",48385,2415.0,,0.0
1990,TX,"Red River County, TX",48387,14263.0,,0.0
1990,TX,"Reeves County, TX",48389,15736.0,,0.0
1990,TX,"Refugio County, TX",48391,7933.0,,0.0
1990,TX,"Roberts County, TX",48393,1039.0,,0.0
1990,TX,"Robertson County, TX",48395,15510.0,,0.0
1990,TX,"Rockwall County, TX",48397,25918.0,,0.0
1990,TX,"Runnels County, TX",48399,11231.0,,0.0
1990,TX,"Rusk County, TX",48401,43773.0,,0.0
1990,TX,"Sabine County, TX",48403,9572.0,,0.0
1990,TX,"San Augustine County, TX",48405,7983.0,,0.0
1990,TX,"Orange County, TX",48361,80560.0,,0.0
1990,TX,"Kent County, TX",48263,1009.0,,0.0
1990,TX,"Kenedy County, TX",48261,454.0,,0.0
1990,TX,"Kendall County, TX",48259,14696.0,,0.0
1990,TX,"Delta County, TX",48119,4811.0,,0.0
1990,TX,"Denton County, TX",48121,276436.0,,0.0
1990,TX,"DeWitt County, TX",48123,18804.0,,0.0
1990,TX,"Dickens County, TX",48125,2552.0,,0.0
1990,TX,"Dimmit County, TX",48127,10386.0,,0.0
1990,TX,"Donley County, TX",48129,3671.0,,0.0
1990,TX,"Duval County, TX",48131,12850.0,,0.0
1990,TX,"Eastland County, TX",48133,18428.0,,0.0
1990,TX,"Ector County, TX",48135,118652.0,,0.0
1990,TX,"Deaf Smith County, TX",48117,19164.0,,0.0
1990,TX,"Edwards County, TX",48137,2260.0,,0.0
1990,TX,"El Paso County, TX",48141,595350.0,,0.0
1990,TX,"Erath County, TX",48143,28090.0,,0.0
1990,TX,"Falls County, TX",48145,17741.0,,0.0
1990,TX,"Fannin County, TX",48147,24833.0,,0.0
1990,TX,"Fayette County, TX",48149,20028.0,,0.0
1990,TX,"Fisher County, TX",48151,4820.0,,0.0
1990,TX,"Floyd County, TX",48153,8460.0,,0.0
1990,TX,"Foard County, TX",48155,1781.0,,0.0
1990,TX,"Fort Bend County, TX",48157,228191.0,,0.0
1990,TX,"Ellis County, TX",48139,85407.0,,0.0
1990,TX,"Dawson County, TX",48115,14314.0,,0.0
1990,TX,"Dallas County, TX",48113,1863546.0,,0.0
1990,TX,"Dallam County, TX",48111,5446.0,,0.0
1990,TX,"Castro County, TX",48069,9007.0,,0.0
1990,TX,"Chambers County, TX",48071,20144.0,,0.0
1990,TX,"Cherokee County, TX",48073,41069.0,,0.0
1990,TX,"Childress County, TX",48075,5958.0,,0.0
1990,TX,"Clay County, TX",48077,10000.0,,0.0
1990,TX,"Cochran County, TX",48079,4369.0,,0.0
1990,TX,"Coke County, TX",48081,3415.0,,0.0
1990,TX,"Coleman County, TX",48083,9675.0,,0.0
1990,TX,"Collin County, TX",48085,266856.0,,0.0
1990,TX,"Collingsworth County, TX",48087,3553.0,,0.0
1990,TX,"Colorado County, TX",48089,18400.0,,0.0
1990,TX,"Comal County, TX",48091,51935.0,,0.0
1990,TX,"Comanche County, TX",48093,13375.0,,0.0
1990,TX,"Concho County, TX",48095,3084.0,,0.0
1990,TX,"Cooke County, TX",48097,31014.0,,0.0
1990,TX,"Coryell County, TX",48099,64341.0,,0.0
1990,TX,"Cottle County, TX",48101,2221.0,,0.0
1990,TX,"Crane County, TX",48103,4624.0,,0.0
1990,TX,"Crockett County, TX",48105,4067.0,,0.0
1990,TX,"Crosby County, TX",48107,7328.0,,0.0
1990,TX,"Culberson County, TX",48109,3406.0,,0.0
1990,TX,"Franklin County, TX",48159,7841.0,,0.0
1990,TX,"Freestone County, TX",48161,15800.0,,0.0
1990,TX,"Frio County, TX",48163,13557.0,,0.0
1990,TX,"Gaines County, TX",48165,14098.0,,0.0
1990,TX,"Hill County, TX",48217,27219.0,,0.0
1990,TX,"Hockley County, TX",48219,24167.0,,0.0
1990,TX,"Hood County, TX",48221,28942.0,,0.0
1990,TX,"Hopkins County, TX",48223,28831.0,,0.0
1990,TX,"Houston County, TX",48225,21347.0,,0.0
1990,TX,"Howard County, TX",48227,32287.0,,0.0
1990,TX,"Hudspeth County, TX",48229,2905.0,,0.0
1990,TX,"Hunt County, TX",48231,64388.0,,0.0
1990,TX,"Hutchinson County, TX",48233,25577.0,,0.0
1990,TX,"Irion County, TX",48235,1624.0,,0.0
1990,TX,"Jack County, TX",48237,6947.0,,0.0
1990,TX,"Jackson County, TX",48239,13015.0,,0.0
1990,TX,"Jasper County, TX",48241,31077.0,,0.0
1990,TX,"Jeff Davis County, TX",48243,1925.0,,0.0
1990,TX,"Jefferson County, TX",48245,239593.0,,0.0
1990,TX,"Jim Hogg County, TX",48247,5100.0,,0.0
1990,TX,"Jim Wells County, TX",48249,37612.0,,0.0
1990,TX,"Johnson County, TX",48251,97258.0,,0.0
1990,TX,"Jones County, TX",48253,16435.0,,0.0
1990,TX,"Karnes County, TX",48255,12413.0,,0.0
1990,TX,"Kaufman County, TX",48257,52457.0,,0.0
1990,TX,"Hidalgo County, TX",48215,387200.0,,0.0
1990,TX,"Carson County, TX",48065,6553.0,,0.0
1990,TX,"Henderson County, TX",48213,58661.0,,0.0
1990,TX,"Hays County, TX",48209,65767.0,,0.0
1990,TX,"Galveston County, TX",48167,218363.0,,0.0
1990,TX,"Garza County, TX",48169,5139.0,,0.0
1990,TX,"Gillespie County, TX",48171,17226.0,,0.0
1990,TX,"Glasscock County, TX",48173,1443.0,,0.0
1990,TX,"Goliad County, TX",48175,5956.0,,0.0
1990,TX,"Gonzales County, TX",48177,17133.0,,0.0
1990,TX,"Gray County, TX",48179,23781.0,,0.0
1990,TX,"Grayson County, TX",48181,95120.0,,0.0
1990,TX,"Gregg County, TX",48183,105069.0,,0.0
1990,TX,"Grimes County, TX",48185,18859.0,,0.0
1990,TX,"Guadalupe County, TX",48187,65088.0,,0.0
1990,TX,"Hale County, TX",48189,34661.0,,0.0
1990,TX,"Hall County, TX",48191,3891.0,,0.0
1990,TX,"Hamilton County, TX",48193,7731.0,,0.0
1990,TX,"Hansford County, TX",48195,5817.0,,0.0
1990,TX,"Hardeman County, TX",48197,5242.0,,0.0
1990,TX,"Hardin County, TX",48199,41357.0,,0.0
1990,TX,"Harris County, TX",48201,2835927.0,,0.0
1990,TX,"Harrison County, TX",48203,57487.0,,0.0
1990,TX,"Hartley County, TX",48205,3629.0,,0.0
1990,TX,"Haskell County, TX",48207,6767.0,,0.0
1990,TX,"Hemphill County, TX",48211,3697.0,,0.0
1990,MO,"Randolph County, MO",29175,24373.0,,0.0
1990,MO,"Putnam County, MO",29171,5088.0,,0.0
1990,AR,"Clark County, AR",5019,21440.0,,0.0
1990,AR,"Clay County, AR",5021,18096.0,,0.0
1990,AR,"Cleburne County, AR",5023,19520.0,,0.0
1990,AR,"Cleveland County, AR",5025,7764.0,,0.0
1990,AR,"Columbia County, AR",5027,25691.0,,0.0
1990,AR,"Conway County, AR",5029,19171.0,,0.0
1990,AR,"Craighead County, AR",5031,69356.0,,0.0
1990,AR,"Crawford County, AR",5033,42768.0,,0.0
1990,AR,"Crittenden County, AR",5035,49959.0,,0.0
1990,AR,"Chicot County, AR",5017,15630.0,,0.0
1990,AR,"Cross County, AR",5037,19232.0,,0.0
1990,AR,"Desha County, AR",5041,16794.0,,0.0
1990,AR,"Drew County, AR",5043,17378.0,,0.0
1990,AR,"Faulkner County, AR",5045,60503.0,,0.0
1990,AR,"Franklin County, AR",5047,14939.0,,0.0
1990,AR,"Fulton County, AR",5049,10093.0,,0.0
1990,AR,"Garland County, AR",5051,73563.0,,0.0
1990,AR,"Grant County, AR",5053,13976.0,,0.0
1990,AR,"Greene County, AR",5055,31891.0,,0.0
1990,AR,"Hempstead County, AR",5057,21680.0,,0.0
1990,AR,"Dallas County, AR",5039,9605.0,,0.0
1990,AR,"Carroll County, AR",5015,18770.0,,0.0
1990,AR,"Calhoun County, AR",5013,5821.0,,0.0
1990,AR,"Bradley County, AR",5011,11808.0,,0.0
1990,AR,"Arkansas County, AR",5001,21666.0,,0.0
1990,AR,"Ashley County, AR",5003,24283.0,,0.0
1990,AR,"Baxter County, AR",5005,31317.0,,0.0
1990,AR,"Benton County, AR",5007,98524.0,,0.0
1990,AR,"Boone County, AR",5009,28360.0,,0.0
1990,AR,"Hot Spring County, AR",5059,26122.0,,0.0
1990,AR,"Howard County, AR",5061,13594.0,,0.0
1990,AR,"Izard County, AR",5065,11399.0,,0.0
1990,AR,"Prairie County, AR",5117,9522.0,,0.0
1990,AR,"Pulaski County, AR",5119,350060.0,,0.0
1990,AR,"Randolph County, AR",5121,16566.0,,0.0
1990,AR,"St. Francis County, AR",5123,28481.0,,0.0
1990,AR,"Saline County, AR",5125,64464.0,,0.0
1990,AR,"Scott County, AR",5127,10200.0,,0.0
1990,AR,"Searcy County, AR",5129,7819.0,,0.0
1990,AR,"Sebastian County, AR",5131,99743.0,,0.0
1990,AR,"Sevier County, AR",5133,13752.0,,0.0
1990,AR,"Pope County, AR",5115,46225.0,,0.0
1990,AR,"Sharp County, AR",5135,14128.0,,0.0
1990,AR,"Union County, AR",5139,46785.0,,0.0
1990,AR,"Van Buren County, AR",5141,14057.0,,0.0
1990,AR,"Washington County, AR",5143,114325.0,,0.0
1990,AR,"White County, AR",5145,54931.0,,0.0
1990,AR,"Woodruff County, AR",5147,9480.0,,0.0
1990,AR,"Yell County, AR",5149,17822.0,,0.0
1990,AR,"Stone County, AR",5137,9831.0,,0.0
1990,AR,"Polk County, AR",5113,17361.0,,0.0
1990,AR,"Poinsett County, AR",5111,24643.0,,0.0
1990,AR,"Pike County, AR",5109,10088.0,,0.0
1990,AR,"Jackson County, AR",5067,19013.0,,0.0
1990,AR,"Jefferson County, AR",5069,85473.0,,0.0
1990,AR,"Johnson County, AR",5071,18305.0,,0.0
1990,AR,"Lafayette County, AR",5073,9588.0,,0.0
1990,AR,"Lawrence County, AR",5075,17430.0,,0.0
1990,AR,"Lee County, AR",5077,12982.0,,0.0
1990,AR,"Lincoln County, AR",5079,13721.0,,0.0
1990,AR,"Little River County, AR",5081,14002.0,,0.0
1990,AR,"Logan County, AR",5083,20574.0,,0.0
1990,AR,"Lonoke County, AR",5085,39468.0,,0.0
1990,AR,"Madison County, AR",5087,11654.0,,0.0
1990,AR,"Marion County, AR",5089,12039.0,,0.0
1990,AR,"Miller County, AR",5091,38503.0,,0.0
1990,AR,"Mississippi County, AR",5093,57561.0,,0.0
1990,AR,"Monroe County, AR",5095,11321.0,,0.0
1990,AR,"Montgomery County, AR",5097,7858.0,,0.0
1990,AR,"Nevada County, AR",5099,10076.0,,0.0
1990,AR,"Newton County, AR",5101,7685.0,,0.0
1990,AR,"Ouachita County, AR",5103,30420.0,,0.0
1990,AR,"Perry County, AR",5105,7973.0,,0.0
1990,AR,"Phillips County, AR",5107,28768.0,,0.0
1990,AR,"Independence County, AR",5063,31176.0,,0.0
1990,MO,"Ralls County, MO",29173,8466.0,,0.0
1990,MO,"Pulaski County, MO",29169,41786.0,,0.0
1990,MN,"Aitkin County, MN",27001,12462.0,,0.0
1990,MN,"Anoka County, MN",27003,245255.0,,0.0
1990,MN,"Becker County, MN",27005,27921.0,,0.0
1990,MN,"Beltrami County, MN",27007,34504.0,,0.0
1990,MN,"Benton County, MN",27009,30359.0,,0.0
1990,MN,"Big Stone County, MN",27011,6268.0,,0.0
1990,MN,"Blue Earth County, MN",27013,54179.0,,0.0
1990,MN,"Brown County, MN",27015,26975.0,,0.0
1990,MN,"Carlton County, MN",27017,29321.0,,0.0
1990,MN,"Cass County, MN",27021,21869.0,,0.0
1990,MN,"Lac qui Parle County, MN",27073,8900.0,,0.0
1990,MN,"Lake County, MN",27075,10439.0,,0.0
1990,MN,"Lake of the Woods County, MN",27077,4086.0,,0.0
1990,MN,"Le Sueur County, MN",27079,23247.0,,0.0
1990,MN,"Lincoln County, MN",27081,6903.0,,0.0
1990,MN,"Lyon County, MN",27083,24766.0,,0.0
1990,MN,"McLeod County, MN",27085,32116.0,,0.0
1990,MN,"Mahnomen County, MN",27087,5036.0,,0.0
1990,MN,"Marshall County, MN",27089,10960.0,,0.0
1990,MN,"Koochiching County, MN",27071,16459.0,,0.0
1990,MN,"Martin County, MN",27091,22922.0,,0.0
1990,MN,"Mille Lacs County, MN",27095,18701.0,,0.0
1990,MN,"Morrison County, MN",27097,29674.0,,0.0
1990,MN,"Mower County, MN",27099,37405.0,,0.0
1990,MN,"Murray County, MN",27101,9602.0,,0.0
1990,MN,"Nicollet County, MN",27103,28104.0,,0.0
1990,MN,"Nobles County, MN",27105,20129.0,,0.0
1990,MN,"Norman County, MN",27107,7947.0,,0.0
1990,MN,"Olmsted County, MN",27109,107056.0,,0.0
1990,MN,"Otter Tail County, MN",27111,50747.0,,0.0
1990,MN,"Meeker County, MN",27093,20874.0,,0.0
1990,MN,"Kittson County, MN",27069,5744.0,,0.0
1990,MN,"Kandiyohi County, MN",27067,38830.0,,0.0
1990,MN,"Kanabec County, MN",27065,12820.0,,0.0
1990,MN,"Chippewa County, MN",27023,13209.0,,0.0
1990,MN,"Chisago County, MN",27025,30685.0,,0.0
1990,MN,"Clay County, MN",27027,50454.0,,0.0
1990,MN,"Clearwater County, MN",27029,8324.0,,0.0
1990,MN,"Cook County, MN",27031,3876.0,,0.0
1990,MN,"Cottonwood County, MN",27033,12652.0,,0.0
1990,MN,"Crow Wing County, MN",27035,44474.0,,0.0
1990,MN,"Dakota County, MN",27037,277866.0,,0.0
1990,MN,"Dodge County, MN",27039,15813.0,,0.0
1990,MN,"Douglas County, MN",27041,28727.0,,0.0
1990,MN,"Faribault County, MN",27043,16884.0,,0.0
1990,MN,"Fillmore County, MN",27045,20775.0,,0.0
1990,MN,"Freeborn County, MN",27047,33081.0,,0.0
1990,MN,"Goodhue County, MN",27049,40835.0,,0.0
1990,MN,"Grant County, MN",27051,6247.0,,0.0
1990,MN,"Hennepin County, MN",27053,1035132.0,,0.0
1990,MN,"Houston County, MN",27055,18545.0,,0.0
1990,MN,"Hubbard County, MN",27057,14969.0,,0.0
1990,MN,"Isanti County, MN",27059,25995.0,,0.0
1990,MN,"Itasca County, MN",27061,40920.0,,0.0
1990,MN,"Jackson County, MN",27063,11671.0,,0.0
1990,MN,"Carver County, MN",27019,48409.0,,0.0
1990,MN,"Pine County, MN",27115,21346.0,,0.0
1990,MN,"Polk County, MN",27119,32573.0,,0.0
1990,MO,"Cape Girardeau County, MO",29031,61794.0,,0.0
1990,MO,"Carroll County, MO",29033,10737.0,,0.0
1990,MO,"Carter County, MO",29035,5524.0,,0.0
1990,MO,"Cass County, MO",29037,64155.0,,0.0
1990,MO,"Cedar County, MO",29039,12130.0,,0.0
1990,MO,"Chariton County, MO",29041,9181.0,,0.0
1990,MO,"Christian County, MO",29043,33029.0,,0.0
1990,MO,"Clark County, MO",29045,7523.0,,0.0
1990,MO,"Clay County, MO",29047,154200.0,,0.0
1990,MO,"Camden County, MO",29029,27646.0,,0.0
1990,MO,"Clinton County, MO",29049,16650.0,,0.0
1990,MO,"Cooper County, MO",29053,14833.0,,0.0
1990,MO,"Crawford County, MO",29055,19238.0,,0.0
1990,MO,"Dade County, MO",29057,7436.0,,0.0
1990,MO,"Dallas County, MO",29059,12728.0,,0.0
1990,MO,"Daviess County, MO",29061,7860.0,,0.0
1990,MO,"DeKalb County, MO",29063,9975.0,,0.0
1990,MO,"Dent County, MO",29065,13739.0,,0.0
1990,MO,"Douglas County, MO",29067,11916.0,,0.0
1990,MO,"Dunklin County, MO",29069,33150.0,,0.0
1990,MO,"Cole County, MO",29051,63793.0,,0.0
1990,MO,"Callaway County, MO",29027,32943.0,,0.0
1990,MO,"Caldwell County, MO",29025,8384.0,,0.0
1990,MO,"Butler County, MO",29023,38863.0,,0.0
1990,MO,"Adair County, MO",29001,24584.0,,0.0
1990,MO,"Andrew County, MO",29003,14696.0,,0.0
1990,MO,"Atchison County, MO",29005,7401.0,,0.0
1990,MO,"Audrain County, MO",29007,23642.0,,0.0
1990,MO,"Barry County, MO",29009,27672.0,,0.0
1990,MO,"Barton County, MO",29011,11336.0,,0.0
1990,MO,"Bates County, MO",29013,14987.0,,0.0
1990,MO,"Benton County, MO",29015,13939.0,,0.0
1990,MO,"Bollinger County, MO",29017,10664.0,,0.0
1990,MO,"Boone County, MO",29019,112827.0,,0.0
1990,MO,"Buchanan County, MO",29021,83214.0,,0.0
1990,MO,"Franklin County, MO",29071,81015.0,,0.0
1990,MO,"Gasconade County, MO",29073,14059.0,,0.0
1990,MO,"Greene County, MO",29077,208852.0,,0.0
1990,MO,"Mercer County, MO",29129,3726.0,,0.0
1990,MO,"Miller County, MO",29131,20776.0,,0.0
1990,MO,"Mississippi County, MO",29133,14440.0,,0.0
1990,MO,"Moniteau County, MO",29135,12350.0,,0.0
1990,MO,"Monroe County, MO",29137,9122.0,,0.0
1990,MO,"Montgomery County, MO",29139,11400.0,,0.0
1990,MO,"Morgan County, MO",29141,15621.0,,0.0
1990,MO,"New Madrid County, MO",29143,20917.0,,0.0
1990,MO,"Newton County, MO",29145,44597.0,,0.0
1990,MO,"Marion County, MO",29127,27773.0,,0.0
1990,MO,"Nodaway County, MO",29147,21749.0,,0.0
1990,MO,"Osage County, MO",29151,12021.0,,0.0
1990,MO,"Ozark County, MO",29153,8629.0,,0.0
1990,MO,"Pemiscot County, MO",29155,21860.0,,0.0
1990,MO,"Perry County, MO",29157,16700.0,,0.0
1990,MO,"Pettis County, MO",29159,35545.0,,0.0
1990,MO,"Phelps County, MO",29161,35317.0,,0.0
1990,MO,"Pike County, MO",29163,16054.0,,0.0
1990,MO,"Platte County, MO",29165,58274.0,,0.0
1990,MO,"Polk County, MO",29167,21951.0,,0.0
1990,MO,"Oregon County, MO",29149,9484.0,,0.0
1990,MO,"Maries County, MO",29125,7984.0,,0.0
1990,MO,"Madison County, MO",29123,11138.0,,0.0
1990,MO,"Macon County, MO",29121,15332.0,,0.0
1990,MO,"Grundy County, MO",29079,10504.0,,0.0
